RU000A0JRMC0,36.62,182,,1000,2021-07-02 00:00:00,,104,,,3,SUR,,"[(1000, datetime.datetime(2021, 7, 2, 0, 0))]","[(40.64, datetime.datetime(2020, 7, 3, 0, 0)), (40.64, datetime.datetime(2021, 1, 1, 0, 0)), (40.64, datetime.datetime(2021, 7, 2, 0, 0))]",0.04244420770067272
RU000A0JRTN2,13.46,182,,1000,2021-09-21 00:00:00,,106.26,,,1,SUR,,"[(1000, datetime.datetime(2021, 9, 21, 0, 0))]","[(29.52, datetime.datetime(2020, 9, 22, 0, 0)), (29.52, datetime.datetime(2021, 3, 23, 0, 0)), (29.52, datetime.datetime(2021, 9, 21, 0, 0))]",0.009451230952385632
RU000A0JRTS1,0,182,,1000,2021-11-24 00:00:00,,100,,,3,SUR,,"[(1000, datetime.datetime(2021, 11, 24, 0, 0))]","[(0, datetime.datetime(2020, 11, 25, 0, 0)), (0, datetime.datetime(2021, 5, 26, 0, 0)), (0, datetime.datetime(2021, 11, 24, 0, 0))]",0.0
RU000A0JRTT9,34.26,182,,1000,2023-08-11 00:00:00,2020-08-14 00:00:00,101.1,,,3,SUR,,"[(1000, datetime.datetime(2023, 8, 11, 0, 0))]","[(51.11, datetime.datetime(2020, 8, 14, 0, 0)), (0, datetime.datetime(2021, 2, 12, 0, 0)), (0, datetime.datetime(2021, 8, 13, 0, 0)), (0, datetime.datetime(2022, 2, 11, 0, 0)), (0, datetime.datetime(2022, 8, 12, 0, 0)), (0, datetime.datetime(2023, 2, 10, 0, 0)), (0, datetime.datetime(2023, 8, 11, 0, 0))]",0.0018557145646973488
RU000A0JRU20,8.84,182,,921,2031-09-26 00:00:00,2020-10-09 00:00:00,97,,,3,SUR,,"[(22, datetime.datetime(2020, 10, 9, 0, 0)), (23, datetime.datetime(2021, 4, 9, 0, 0)), (25, datetime.datetime(2021, 10, 8, 0, 0)), (26, datetime.datetime(2022, 4, 8, 0, 0)), (27, datetime.datetime(2022, 10, 7, 0, 0)), (28, datetime.datetime(2023, 4, 7, 0, 0)), (30, datetime.datetime(2023, 10, 6, 0, 0)), (31, datetime.datetime(2024, 4, 5, 0, 0)), (33, datetime.datetime(2024, 10, 4, 0, 0)), (34, datetime.datetime(2025, 4, 4, 0, 0)), (37, datetime.datetime(2025, 10, 3, 0, 0)), (38, datetime.datetime(2026, 4, 3, 0, 0)), (39, datetime.datetime(2026, 10, 2, 0, 0)), (43, datetime.datetime(2027, 4, 2, 0, 0)), (43, datetime.datetime(2027, 10, 1, 0, 0)), (47, datetime.datetime(2028, 3, 31, 0, 0))]","[(24.39, datetime.datetime(2020, 10, 9, 0, 0)), (0, datetime.datetime(2021, 4, 9, 0, 0)), (0, datetime.datetime(2021, 10, 8, 0, 0))]",-0.10030949677148727
RU000A0JRU46,8.84,182,,921,2031-09-26 00:00:00,2020-10-09 00:00:00,97,,,3,SUR,,"[(22, datetime.datetime(2020, 10, 9, 0, 0)), (23, datetime.datetime(2021, 4, 9, 0, 0)), (25, datetime.datetime(2021, 10, 8, 0, 0)), (26, datetime.datetime(2022, 4, 8, 0, 0)), (27, datetime.datetime(2022, 10, 7, 0, 0)), (28, datetime.datetime(2023, 4, 7, 0, 0)), (30, datetime.datetime(2023, 10, 6, 0, 0)), (31, datetime.datetime(2024, 4, 5, 0, 0)), (33, datetime.datetime(2024, 10, 4, 0, 0)), (34, datetime.datetime(2025, 4, 4, 0, 0)), (37, datetime.datetime(2025, 10, 3, 0, 0)), (38, datetime.datetime(2026, 4, 3, 0, 0)), (39, datetime.datetime(2026, 10, 2, 0, 0)), (43, datetime.datetime(2027, 4, 2, 0, 0)), (43, datetime.datetime(2027, 10, 1, 0, 0)), (47, datetime.datetime(2028, 3, 31, 0, 0))]","[(24.39, datetime.datetime(2020, 10, 9, 0, 0)), (0, datetime.datetime(2021, 4, 9, 0, 0)), (0, datetime.datetime(2021, 10, 8, 0, 0))]",-0.10030949677148727
RU000A0JRUY7,10.92,182,,1000,2021-10-19 00:00:00,,102.4,,,3,SUR,,"[(1000, datetime.datetime(2021, 10, 19, 0, 0))]","[(36.15, datetime.datetime(2020, 10, 20, 0, 0)), (36.15, datetime.datetime(2021, 4, 20, 0, 0)), (36.15, datetime.datetime(2021, 10, 19, 0, 0))]",0.054415496428845044
RU000A0JRV52,10.73,182,,1000,2021-10-20 00:00:00,,100.11,,,3,SUR,,"[(1000, datetime.datetime(2021, 10, 20, 0, 0))]","[(36.15, datetime.datetime(2020, 10, 21, 0, 0)), (36.15, datetime.datetime(2021, 4, 21, 0, 0)), (36.15, datetime.datetime(2021, 10, 20, 0, 0))]",0.07280288588617005
RU000A0JRVN8,9.21,182,,1000,2021-10-26 00:00:00,,102.39,,,3,SUR,,"[(1000, datetime.datetime(2021, 10, 26, 0, 0))]","[(34.9, datetime.datetime(2020, 10, 27, 0, 0)), (34.9, datetime.datetime(2021, 4, 27, 0, 0)), (34.9, datetime.datetime(2021, 10, 26, 0, 0))]",0.05222336285051252
RU000A0JRVU3,18.81,182,,1000,2022-04-05 00:00:00,,107.08,,,3,SUR,,"[(1000, datetime.datetime(2022, 4, 5, 0, 0))]","[(49.61, datetime.datetime(2020, 10, 6, 0, 0)), (49.61, datetime.datetime(2021, 4, 6, 0, 0)), (49.61, datetime.datetime(2021, 10, 5, 0, 0)), (49.61, datetime.datetime(2022, 4, 5, 0, 0))]",0.058378336430398914
