RU000A0JS4J1,27.23,182,,1000,2032-02-06 00:00:00,,107,"[(49.07, datetime.datetime(2020, 8, 21, 0, 0)), (49.07, datetime.datetime(2021, 2, 19, 0, 0)), (49.07, datetime.datetime(2021, 8, 20, 0, 0)), (49.07, datetime.datetime(2022, 2, 18, 0, 0))]",0.008813368020344721
RU000A0JS4K9,27.23,182,,1000,2032-02-06 00:00:00,,111,"[(49.07, datetime.datetime(2020, 8, 21, 0, 0)), (49.07, datetime.datetime(2021, 2, 19, 0, 0)), (49.07, datetime.datetime(2021, 8, 20, 0, 0)), (49.07, datetime.datetime(2022, 2, 18, 0, 0))]",0.005137041532563941
RU000A0JS4L7,27.23,182,,1000,2032-02-06 00:00:00,,107,"[(49.07, datetime.datetime(2020, 8, 21, 0, 0)), (49.07, datetime.datetime(2021, 2, 19, 0, 0)), (49.07, datetime.datetime(2021, 8, 20, 0, 0)), (49.07, datetime.datetime(2022, 2, 18, 0, 0))]",0.008813368020344721
RU000A0JS4Z7,21.75,182,,1000,2032-02-17 00:00:00,2022-03-01 00:00:00,104.65,"[(43.98, datetime.datetime(2020, 9, 1, 0, 0)), (43.98, datetime.datetime(2021, 3, 2, 0, 0)), (43.98, datetime.datetime(2021, 8, 31, 0, 0)), (43.98, datetime.datetime(2022, 3, 1, 0, 0))]",0.00961642865855197
RU000A0JS5A7,0.02,182,,1000,2022-03-07 00:00:00,,87.4,"[(0.05, datetime.datetime(2020, 9, 7, 0, 0)), (0.05, datetime.datetime(2021, 3, 8, 0, 0)), (0.05, datetime.datetime(2021, 9, 6, 0, 0)), (0.05, datetime.datetime(2022, 3, 7, 0, 0))]",0.07994989365325035
RU000A0JS5B5,0.02,182,,1000,2022-03-07 00:00:00,,94,"[(0.05, datetime.datetime(2020, 9, 7, 0, 0)), (0.05, datetime.datetime(2021, 3, 8, 0, 0)), (0.05, datetime.datetime(2021, 9, 6, 0, 0)), (0.05, datetime.datetime(2022, 3, 7, 0, 0))]",0.03602711377061703
RU000A0JS5E9,14.1,182,,1000,2022-03-08 00:00:00,,101.19,"[(30.92, datetime.datetime(2020, 9, 8, 0, 0)), (30.92, datetime.datetime(2021, 3, 9, 0, 0)), (30.92, datetime.datetime(2021, 9, 7, 0, 0)), (30.92, datetime.datetime(2022, 3, 8, 0, 0))]",0.055918762126807194
RU000A0JS5F6,14.1,182,,1000,2022-03-08 00:00:00,,99,"[(30.92, datetime.datetime(2020, 9, 8, 0, 0)), (30.92, datetime.datetime(2021, 3, 9, 0, 0)), (30.92, datetime.datetime(2021, 9, 7, 0, 0)), (30.92, datetime.datetime(2022, 3, 8, 0, 0))]",0.06966422164155284
RU000A0JS5L4,0.02,182,,1000,2022-03-10 00:00:00,,98,"[(0.05, datetime.datetime(2020, 9, 10, 0, 0)), (0.05, datetime.datetime(2021, 3, 11, 0, 0)), (0.05, datetime.datetime(2021, 9, 9, 0, 0)), (0.05, datetime.datetime(2022, 3, 10, 0, 0))]",0.011638226402268886
RU000A0JS5M2,13.08,182,,1000,2022-03-14 00:00:00,,100.49,"[(30.92, datetime.datetime(2020, 9, 14, 0, 0)), (30.92, datetime.datetime(2021, 3, 15, 0, 0)), (30.92, datetime.datetime(2021, 9, 13, 0, 0)), (30.92, datetime.datetime(2022, 3, 14, 0, 0))]",0.06028471365285706
RU000A0JS5R1,14.19,182,,1000,2022-03-17 00:00:00,2021-03-18 00:00:00,100.93,"[(34.9, datetime.datetime(2020, 9, 17, 0, 0)), (34.9, datetime.datetime(2021, 3, 18, 0, 0)), (0, datetime.datetime(2021, 9, 16, 0, 0)), (0, datetime.datetime(2022, 3, 17, 0, 0))]",0.026401687796487758
RU000A0JS603,22.4,182,,1000,2022-08-11 00:00:00,2021-02-11 00:00:00,99.5,"[(37.4, datetime.datetime(2020, 8, 13, 0, 0)), (37.4, datetime.datetime(2021, 2, 11, 0, 0)), (0, datetime.datetime(2021, 8, 12, 0, 0)), (0, datetime.datetime(2022, 2, 10, 0, 0)), (0, datetime.datetime(2022, 8, 11, 0, 0))]",0.027009145812058533
RU000A0JS6M0,7.58,183,,1000,2023-10-21 00:00:00,,100,"[(33.84, datetime.datetime(2020, 10, 21, 0, 0)), (33.66, datetime.datetime(2021, 4, 21, 0, 0)), (33.84, datetime.datetime(2021, 10, 21, 0, 0)), (33.66, datetime.datetime(2022, 4, 21, 0, 0)), (33.84, datetime.datetime(2022, 10, 21, 0, 0)), (33.66, datetime.datetime(2023, 4, 21, 0, 0)), (33.84, datetime.datetime(2023, 10, 21, 0, 0))]",0.06885945881518582
RU000A0JS6N8,9.44,182,,1000,2022-04-04 00:00:00,,103.24,"[(30.67, datetime.datetime(2020, 10, 5, 0, 0)), (30.67, datetime.datetime(2021, 4, 5, 0, 0)), (30.67, datetime.datetime(2021, 10, 4, 0, 0)), (30.67, datetime.datetime(2022, 4, 4, 0, 0))]",0.043717658527815374
RU000A0JS710,0,182,,1000,2022-04-07 00:00:00,,100,"[(0.5, datetime.datetime(2020, 10, 8, 0, 0)), (0.5, datetime.datetime(2021, 4, 8, 0, 0)), (0.5, datetime.datetime(2021, 10, 7, 0, 0)), (0.5, datetime.datetime(2022, 4, 7, 0, 0))]",0.0010883176594484452
RU000A0JS793,0.13,182,,1000,2022-04-13 00:00:00,,85.01,"[(0.5, datetime.datetime(2020, 10, 14, 0, 0)), (0.5, datetime.datetime(2021, 4, 14, 0, 0)), (0.5, datetime.datetime(2021, 10, 13, 0, 0)), (0.5, datetime.datetime(2022, 4, 13, 0, 0))]",0.09267354188558136
RU000A0JS8X3,29.49,182,,1000,2020-07-15 00:00:00,,102.55,"[(38.89, datetime.datetime(2020, 7, 15, 0, 0))]",-0.1309271985809074
RU000A0JS8Y1,13.6,182,,1000,2020-09-23 00:00:00,,100.69,"[(36.4, datetime.datetime(2020, 9, 23, 0, 0))]",0.052639309762930755
RU000A0JS8Z8,16.3,182,,1000,2020-09-23 00:00:00,,66,"[(43.63, datetime.datetime(2020, 9, 23, 0, 0))]",3.2186086329619066
RU000A0JS900,12.13,182,,1000,2020-10-07 00:00:00,,100.91,"[(40.89, datetime.datetime(2020, 10, 7, 0, 0))]",0.05773365895685701
RU000A0JS918,1.71,182,,1000,2021-05-24 00:00:00,,100.15,"[(44.38, datetime.datetime(2020, 11, 23, 0, 0)), (44.38, datetime.datetime(2021, 5, 24, 0, 0))]",0.09032069592897164
